danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,track_name,artist_name,realkey,preview_url
0.718,0.598,G,-7.263,Major,0.03,0.0868,0.000627,0.0745,0.589,121.964,3lAtLQoUNqc74dvS57A9xN,spotify:track:3lAtLQoUNqc74dvS57A9xN,203916,3,What Have We Done - Si,Orchestral Manoeuvres ,GMajor,a113aa120232ffd7c50db164c7236483c23dcd3e?cid=774b29d4f13844c495f206cafdad9c86
0.664,0.773,G,-5.99,Major,0.032,0.0948,0.347,0.0564,0.942,120.009,0ZZGJ8uL0Zk0Wd1hKMopLe,spotify:track:0ZZGJ8uL0Zk0Wd1hKMopLe,210853,4,Don't Go,Orchestral Manoeuvres ,GMajor,ba867d31cb6b9217a2c155b155db78ef3c768d3a?cid=774b29d4f13844c495f206cafdad9c86
0.653,0.583,C,-10.978,Major,0.11,0.28,0.667,0.0878,0.807,102.495,1MRvv2BIfoGCL86klQA5Su,spotify:track:1MRvv2BIfoGCL86klQA5Su,208520,4,Brand New Science,Orchestral Manoeuvres ,CMajor,14e783be8ea04f694a48f20675bdceccaa5cad50?cid=774b29d4f13844c495f206cafdad9c86
0.76,0.667,C,-6.962,Major,0.043,0.0487,0.0873,0.0872,0.964,115.588,6rPVrJBE9Etd2ywQSRRsQI,spotify:track:6rPVrJBE9Etd2ywQSRRsQI,284320,4,Dumbomb,Orchestral Manoeuvres ,CMajor,ee155aa2f7f605d2d152eda6339fc24025de9b7a?cid=774b29d4f13844c495f206cafdad9c86
0.917,0.465,E,-8.623,Major,0.0516,0.284,0.893,0.0863,0.531,128.637,21oGdbbgPNRlpsXNDwI4yh,spotify:track:21oGdbbgPNRlpsXNDwI4yh,118293,4,Violin Piece,Orchestral Manoeuvres ,EMajor,3e00da7b9c7ac88fac29f9ef5aeef4f78522c91d?cid=774b29d4f13844c495f206cafdad9c86
0.675,0.768,G,-8.933,Major,0.036,0.0346,0.978,0.0427,0.829,138.347,0TzEbWs7XqLsDHowfmvWJB,spotify:track:0TzEbWs7XqLsDHowfmvWJB,108493,4,Untitled 2,Orchestral Manoeuvres ,GMajor,31b6ee0bf5bc499f57501eceaa07239d7eb5ea45?cid=774b29d4f13844c495f206cafdad9c86
0.808,0.733,C,-5.993,Major,0.0358,0.0653,0.00559,0.244,0.878,119.717,1e21hxolcy5o58Irqiu49d,spotify:track:1e21hxolcy5o58Irqiu49d,173253,4,Cut Me Down,Orchestral Manoeuvres ,CMajor,7f60c9dc3c463c00908f2c3f7c6fe1e1a054fdd3?cid=774b29d4f13844c495f206cafdad9c86
0.27,0.259,F#,-14.208,Major,0.0329,0.191,0.868,0.117,0.0471,99.385,4zTvUUqgAkyKSE4j8tKfxz,spotify:track:4zTvUUqgAkyKSE4j8tKfxz,152267,4,Radio Swiss Internatio,Orchestral Manoeuvres ,F#Major,fce90ce72b99b556efb4cd54e871ff31a324906a?cid=774b29d4f13844c495f206cafdad9c86
0.5,0.369,C,-9.998,Major,0.0478,0.00398,0.943,0.0789,0.532,219.148,6AfIdA5K3frzZIE0Si983P,spotify:track:6AfIdA5K3frzZIE0Si983P,107840,4,Untitled 3,Orchestral Manoeuvres ,CMajor,033a2d315c4694b02ba81db6edc041ada7478e2a?cid=774b29d4f13844c495f206cafdad9c86
0.696,0.652,C#,-6.531,Major,0.0458,0.0662,0.774,0.1,0.801,104.694,3jijRdKI9NNvCfRomiJlTY,spotify:track:3jijRdKI9NNvCfRomiJlTY,186493,4,Weekend,Orchestral Manoeuvres ,C#Major,814c8a3429a7d77ba752312422cdce3f9f356572?cid=774b29d4f13844c495f206cafdad9c86
0.751,0.471,C,-14.512,Major,0.315,0.361,0.973,0.0703,0.917,78.884,3lSZ1bpZTq9TZ4yhZ0QHla,spotify:track:3lSZ1bpZTq9TZ4yhZ0QHla,106893,4,Organ Ditty,Orchestral Manoeuvres ,CMajor,faa6c56c1a02d9948f14911890edfc147202b366?cid=774b29d4f13844c495f206cafdad9c86
0.444,0.318,F#,-10.828,Major,0.0347,0.113,0.959,0.143,0.442,169.057,19Uj0hKiXkDoalnE46dcWm,spotify:track:19Uj0hKiXkDoalnE46dcWm,69680,3,Unreleased Idea,Orchestral Manoeuvres ,F#Major,dd6f8fa77f09d111134f46718ce41fda6cae95aa?cid=774b29d4f13844c495f206cafdad9c86
0.776,0.775,C,-8.081,Major,0.0305,0.118,0.00104,0.15,0.916,119.954,7kxLmXHUGosmmRnUiQIn2Z,spotify:track:7kxLmXHUGosmmRnUiQIn2Z,202787,4,Cajun Moon,Orchestral Manoeuvres In The Dark,CMajor,65d391d7d06fe73a245b19c2756a2aa419063549?cid=774b29d4f13844c495f206cafdad9c86
0.684,0.864,G#,-6.595,Minor,0.0341,9.3e-05,0.837,0.183,0.947,143.763,4tel7kLNWBcF1dLogxd3vz,spotify:track:4tel7kLNWBcF1dLogxd3vz,171000,4,Guitar Thrash,Orchestral Manoeuvres In The Dark,G#Minor,7329049d6329829d372a9f3908e941427be45eaa?cid=774b29d4f13844c495f206cafdad9c86
0.654,0.598,A#,-12.516,Minor,0.0445,0.24,0.427,0.268,0.223,130.165,3Ui0iICef33fWBBRTwppNI,spotify:track:3Ui0iICef33fWBBRTwppNI,117707,4,SMPTE,Orchestral Manoeuvres In The Dark,A#Minor,b461c975dcef07eabf65870d6a121d02a0751c62?cid=774b29d4f13844c495f206cafdad9c86
0.818,0.714,A,-6.136,Major,0.0442,0.016,0.344,0.29,0.983,111.957,6D7ShRVjiSMIXaaQZBlc6T,spotify:track:6D7ShRVjiSMIXaaQZBlc6T,218747,4,American Venus,Orchestral Manoeuvres In The Dark,AMajor,cb4a30e69dd9f3c3b65cff6866e6ac9ab26fdb19?cid=774b29d4f13844c495f206cafdad9c86
0.714,0.733,B,-8.142,Major,0.0306,0.00381,0.0024,0.119,0.823,119.623,7bKMBZ19QVp2HbQsNh5hQ7,spotify:track:7bKMBZ19QVp2HbQsNh5hQ7,279027,4,Liberator,Orchestral Manoeuvres In The Dark,BMajor,81615b0e1c524e4586638d3be9d2f961fc9dc3f5?cid=774b29d4f13844c495f206cafdad9c86
0.681,0.279,C,-17.107,Major,0.036,0.718,0.91,0.197,0.036,105.621,5mFVWLWEkZMkive7dIvLxj,spotify:track:5mFVWLWEkZMkive7dIvLxj,194320,4,Ambient 1,Orchestral Manoeuvres In The Dark,CMajor,5d707cf25c324f0ea907cd66de20636020ba410a?cid=774b29d4f13844c495f206cafdad9c86
0.447,0.767,A,-11.932,Major,0.0515,0.144,0.974,0.0843,0.37,76.55,1A5AShblbxkW53ehnZN75i,spotify:track:1A5AShblbxkW53ehnZN75i,67027,4,Unused 1,Orchestral Manoeuvres In The Dark,AMajor,65b8f3de1b7ce34ccbe14eb407f381eee11ea032?cid=774b29d4f13844c495f206cafdad9c86
0.674,0.397,F#,-8.342,Major,0.0369,0.0413,0.000253,0.0746,0.565,147.963,7KTKOB35RfJnVVCSlPEcUb,spotify:track:7KTKOB35RfJnVVCSlPEcUb,197720,3,Flamenco,Orchestral Manoeuvres In The Dark,F#Major,5e2536affcab5fa5e57a1e9246c97b6c1e0c2a91?cid=774b29d4f13844c495f206cafdad9c86
0.845,0.622,F#,-7.316,Major,0.124,0.000415,0.967,0.0746,0.565,119.815,16xdSWGw3ea8h7wFwbBdkT,spotify:track:16xdSWGw3ea8h7wFwbBdkT,54440,4,Andy’s Song,Orchestral Manoeuvres In The Dark,F#Major,6f3cdbca28825c32298c23061d61c29a301e40d1?cid=774b29d4f13844c495f206cafdad9c86
0.717,0.874,G,-6.172,Major,0.0657,0.00117,0.356,0.131,0.901,119.745,1cgKUgCHJosL1cIapc2FbT,spotify:track:1cgKUgCHJosL1cIapc2FbT,190960,4,Dynamo Children,Orchestral Manoeuvres In The Dark,GMajor,deac0c9c7b4db074fe2605f51a89f45b9d337144?cid=774b29d4f13844c495f206cafdad9c86
0.805,0.54,C,-10.215,Major,0.0554,0.1,0.864,0.0752,0.634,116.731,2yzW8A6lHR1AkFrPa2UKEs,spotify:track:2yzW8A6lHR1AkFrPa2UKEs,106440,4,Flutey,Orchestral Manoeuvres In The Dark,CMajor,6d990c5663adbf6be969c8133075e7d328ad22d9?cid=774b29d4f13844c495f206cafdad9c86
0.651,0.883,D,-13.758,Major,0.115,0.658,0.00232,0.33,0.338,92.857,5PumdlnPdyurD6R5II8okK,spotify:track:5PumdlnPdyurD6R5II8okK,71640,3,Nice Ending,Orchestral Manoeuvres In The Dark,DMajor,eefe1a9cf9e0f9f5ba5398788ea884ac19152643?cid=774b29d4f13844c495f206cafdad9c86
0.613,0.923,C#,-5.481,Major,0.0423,0.198,0.287,0.955,0.846,128.626,27HTiphSDRIH71XFvDunP8,spotify:track:27HTiphSDRIH71XFvDunP8,301280,4,Messages - Live At The Mermaid Theatre 2011,Orchestral Manoeuvres In The Dark,C#Major,7022b3910d72c9e2148420ec36c91676bfa3d72d?cid=774b29d4f13844c495f206cafdad9c86
0.666,0.915,B,-6.719,Major,0.126,0.336,0.00446,0.732,0.602,145.083,2WHL0NohuzCEEMarEiDQUj,spotify:track:2WHL0NohuzCEEMarEiDQUj,229387,4,Tesla Girls - Live At The Mermaid Theatre 2011,Orchestral Manoeuvres In The Dark,BMajor,306fd69910a86552c8d67d3047c6b17a14fc621b?cid=774b29d4f13844c495f206cafdad9c86
0.479,0.877,G,-5.84,Major,0.0497,0.21,0.00201,0.969,0.312,135.03,7kTwnxCLcc4ufaLislQcg3,spotify:track:7kTwnxCLcc4ufaLislQcg3,206107,4,New Babies New Toys - Live At The Mermaid Theatre 2011,Orchestral Manoeuvres In The Dark,GMajor,7bf0e60b9319d02c994c6a39d844f19a54013b02?cid=774b29d4f13844c495f206cafdad9c86
0.547,0.815,D,-5.963,Major,0.0386,0.0165,0.00189,0.881,0.467,125.928,0ly47sdqpor6tP2EPPqpz5,spotify:track:0ly47sdqpor6tP2EPPqpz5,271387,4,"History Of Modern, Pt.1 - Live At The Mermaid Theatre 2011",Orchestral Manoeuvres In The Dark,DMajor,703a5b922491e3ea20989c84f2a631e8e3607183?cid=774b29d4f13844c495f206cafdad9c86
0.543,0.738,C,-7.368,Major,0.0305,0.101,0.0795,0.769,0.662,89.042,3zv2KXvNHhbGjSPSpO5ZGM,spotify:track:3zv2KXvNHhbGjSPSpO5ZGM,233987,4,(Forever) Live And Die - Live At The Mermaid Theatre 2011,Orchestral Manoeuvres In The Dark,CMajor,5e7a40d79d778c5eada66e3e5050b57fff8c5ed4?cid=774b29d4f13844c495f206cafdad9c86
0.616,0.796,C,-6.664,Major,0.0257,0.695,0.254,0.747,0.734,102.355,2kvRlWjhUy1MAoFlouVorD,spotify:track:2kvRlWjhUy1MAoFlouVorD,238987,4,Souvenir - Live At The Mermaid Theatre 2011,Orchestral Manoeuvres In The Dark,CMajor,7f15d284d759dd07d1b1ea6b9086e13c3e3f79d3?cid=774b29d4f13844c495f206cafdad9c86
0.548,0.712,D,-6.241,Major,0.0405,0.264,0.0533,0.682,0.384,122.977,0mAFtKpi1YMxdi9bKTXvww,spotify:track:0mAFtKpi1YMxdi9bKTXvww,213933,4,Joan Of Arc - Live At The Mermaid Theatre 2011,Orchestral Manoeuvres In The Dark,DMajor,4ffac1118bf54ca519fd25224fb26af5f122ff00?cid=774b29d4f13844c495f206cafdad9c86
0.484,0.835,G#,-6.508,Major,0.0681,0.293,0.679,0.923,0.561,113.036,33vQJftixf0l63oDPhu9ZD,spotify:track:33vQJftixf0l63oDPhu9ZD,245413,3,Maid Of Orleans - Live At The Mermaid Theatre 2011,Orchestral Manoeuvres In The Dark,G#Major,172ddc4a706f46158d3cc3fc962d7543ee8c9491?cid=774b29d4f13844c495f206cafdad9c86
0.369,0.459,C,-12.077,Major,0.0347,0.333,0.0705,0.96,0.306,85.943,7stfmth5CSZyH7PAJVXYmr,spotify:track:7stfmth5CSZyH7PAJVXYmr,224067,4,New Holy Ground - Live At The Mermaid Theatre 2011,Orchestral Manoeuvres In The Dark,CMajor,cd6a66789512a585bcd09acbc764db14a47923fa?cid=774b29d4f13844c495f206cafdad9c86
0.586,0.851,C,-6.601,Major,0.0405,0.0743,0.00268,0.938,0.773,143.556,0g97StolUvYj958U2O9Keu,spotify:track:0g97StolUvYj958U2O9Keu,260187,4,Green - Live At The Mermaid Theatre 2011,Orchestral Manoeuvres In The Dark,CMajor,b2c433b964089aaa5f310f6a66dfc78e5bb35e34?cid=774b29d4f13844c495f206cafdad9c86
0.291,0.764,D,-4.382,Major,0.042,0.25,0.000521,0.882,0.359,167.795,2FadfASl9RQH6i6y5x52pg,spotify:track:2FadfASl9RQH6i6y5x52pg,246560,4,Walking On The Milky Way - Live At The Mermaid Theatre 2011,Orchestral Manoeuvres In The Dark,DMajor,cf1025d4d4d3fa7a11e4ea70bb10e62b20743ca5?cid=774b29d4f13844c495f206cafdad9c86
0.449,0.884,B,-4.83,Minor,0.0452,0.00796,0.00322,0.97,0.389,133.965,3dbPQPo2tKauKUbzPAR75K,spotify:track:3dbPQPo2tKauKUbzPAR75K,246320,4,Sister Marie Says - Live At The Mermaid Theatre 2011,Orchestral Manoeuvres In The Dark,BMinor,39172636dedb0b7f846872494d680db2e9197d71?cid=774b29d4f13844c495f206cafdad9c86
0.67,0.859,G,-5.723,Major,0.0527,0.141,0.00104,0.763,0.735,125.481,0RA9XK5Pv819nFotUIL6qq,spotify:track:0RA9XK5Pv819nFotUIL6qq,239880,4,Locomotion - Live At The Mermaid Theatre 2011,Orchestral Manoeuvres In The Dark,GMajor,19ac8666c760299f361c2ff38d20bf9b3ca92fb9?cid=774b29d4f13844c495f206cafdad9c86
0.668,0.882,A,-5.856,Major,0.069,0.0174,0.00628,0.7,0.508,127.434,3CW4ovJnjXl3sYlJ0GFL9y,spotify:track:3CW4ovJnjXl3sYlJ0GFL9y,265907,4,Sailing On The Seven Seas - Live At The Mermaid Theatre 2011,Orchestral Manoeuvres In The Dark,AMajor,a5ee79d8d0bf9ae3a82cc879b0f4ba2966709bc9?cid=774b29d4f13844c495f206cafdad9c86
0.495,0.925,F,-5.78,Major,0.0534,0.18,0.00235,0.944,0.771,143.14,6tDUpjJXE8ajFIfE315XIv,spotify:track:6tDUpjJXE8ajFIfE315XIv,285787,4,Enola Gay - Live At The Mermaid Theatre 2011,Orchestral Manoeuvres In The Dark,FMajor,58f74518f770a2d4e067640a8452c93c650c2a53?cid=774b29d4f13844c495f206cafdad9c86
0.481,0.869,C,-8.567,Major,0.0705,0.107,0.147,0.969,0.489,154.016,3cCKU0Dc8Mdssse12EyIla,spotify:track:3cCKU0Dc8Mdssse12EyIla,280840,4,Electricity - Live At The Mermaid Theatre 2011,Orchestral Manoeuvres In The Dark,CMajor,ebdc4006a1e3478ffb7a678b4c4e43e065bcc405?cid=774b29d4f13844c495f206cafdad9c86
0.157,0.436,G#,-13.051,Major,0.0891,0.774,0.0203,0.36,0.106,164.44,201IwVcYmhhcVDkeGPNUgL,spotify:track:201IwVcYmhhcVDkeGPNUgL,213027,1,"Dazzle Ships, Parts II,III & VII - Live At The Hammersmith Odeon 1983",Orchestral Manoeuvres In The Dark,G#Major,5033fac781ddfd11dc0fb584ae5c790d89e9d4be?cid=774b29d4f13844c495f206cafdad9c86
0.437,0.559,C,-11.064,Major,0.0942,0.142,0.16,0.669,0.782,177.001,1ZVl0B9Utteo2vbOlfjcil,spotify:track:1ZVl0B9Utteo2vbOlfjcil,151467,4,ABC Auto Industry - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,CMajor,f77319a97bf8bc3b301351f54db559ce91ac909f?cid=774b29d4f13844c495f206cafdad9c86
0.652,0.933,C#,-6.88,Major,0.0275,0.0252,0.0551,0.843,0.813,131.659,3imrtaoSO7ZZVcO3mm15mU,spotify:track:3imrtaoSO7ZZVcO3mm15mU,270320,4,Messages - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,C#Major,c02a4dcd95358409e5ee23e77e50d56e69a1ac24?cid=774b29d4f13844c495f206cafdad9c86
0.597,0.928,G,-8.104,Major,0.0479,0.0538,0.0262,0.309,0.52,134.836,4HqNu2JlgISBmQUSk2lENG,spotify:track:4HqNu2JlgISBmQUSk2lENG,260453,4,She’s Leaving - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,GMajor,0faab34e45b2a865212842b2bc9799f81bd193e2?cid=774b29d4f13844c495f206cafdad9c86
0.301,0.94,G,-7.28,Major,0.0455,0.0186,0.132,0.952,0.194,147.705,7DhZoxstV3WOjuo3wINs0h,spotify:track:7DhZoxstV3WOjuo3wINs0h,202013,4,Georgia - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,GMajor,be971b98142d42118e026d4cfe7d738f086c9507?cid=774b29d4f13844c495f206cafdad9c86
0.613,0.832,C,-9.089,Major,0.0344,0.168,0.0455,0.974,0.349,115.833,4HPgiaL8eEEbNzwcDCkyP7,spotify:track:4HPgiaL8eEEbNzwcDCkyP7,243587,4,Almost - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,CMajor,c5c7f3e2f887ce3fa883f31395fd87e1536b8fe0?cid=774b29d4f13844c495f206cafdad9c86
0.47,0.959,C,-7.039,Major,0.0417,0.085,0.0571,0.968,0.698,147.217,5YjvXFzeI8PztbSWkPVMQI,spotify:track:5YjvXFzeI8PztbSWkPVMQI,275667,4,Julia’s Song - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,CMajor,ac6a1f7d7b91e909b6fcce969ac22ce9700f93f5?cid=774b29d4f13844c495f206cafdad9c86
0.425,0.82,D,-8.032,Major,0.0393,0.00343,0.000478,0.974,0.53,121.932,6IB76SgTEBa6ZYhTkIu6kq,spotify:track:6IB76SgTEBa6ZYhTkIu6kq,193440,4,Joan Of Arc - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,DMajor,312c3ef99af53cc3df46020420f9c054ebe1a1f6?cid=774b29d4f13844c495f206cafdad9c86
0.201,0.878,D,-7.891,Major,0.0564,8.67e-05,0.0433,0.974,0.204,78.69,7nZeNaOLGFtPmYGyCuXkWO,spotify:track:7nZeNaOLGFtPmYGyCuXkWO,216067,4,Maid Of Orleans - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,DMajor,5a6c128269a71a02d047b8dfd7c23a838a052e8f?cid=774b29d4f13844c495f206cafdad9c86
0.532,0.417,C,-14.042,Major,0.034,0.0544,0.435,0.809,0.335,120.854,1OL4u5UftIXsWaGrIJNE7U,spotify:track:1OL4u5UftIXsWaGrIJNE7U,231773,4,Statues - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,CMajor,fdaa33b93a9d08f6cb29d71f1fad793afcaa2cba?cid=774b29d4f13844c495f206cafdad9c86
0.411,0.67,C,-8.014,Major,0.0311,0.00838,0.0185,0.878,0.234,81.747,1ui68pjhLqSP7bj4623zJi,spotify:track:1ui68pjhLqSP7bj4623zJi,209760,4,The Romance Of The Telescope - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,CMajor,ccc88559b9ba02af85dcb5224fe02655b78b739c?cid=774b29d4f13844c495f206cafdad9c86
0.653,0.923,C#,-7.071,Major,0.0306,0.182,0.542,0.972,0.828,103.289,09rA6R4Hn20n3JwYIN9QfW,spotify:track:09rA6R4Hn20n3JwYIN9QfW,207267,4,Souvenir - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,C#Major,2d2803d8652df57bab0434336f7fdfb8cb4abb6d?cid=774b29d4f13844c495f206cafdad9c86
0.618,0.902,C,-6.785,Major,0.0261,0.0563,0.159,0.334,0.276,139.346,15U0M9QofPKrCcbb8Nv5wb,spotify:track:15U0M9QofPKrCcbb8Nv5wb,207187,4,Telegraph - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,CMajor,50a3cf75c9ddb6ec4600d6c8c6ca27e1768f5b4b?cid=774b29d4f13844c495f206cafdad9c86
0.289,0.909,D,-6.988,Major,0.0657,0.00106,0.00153,0.984,0.272,158.252,5JO25t9VjHZYwJjdl0jAR8,spotify:track:5JO25t9VjHZYwJjdl0jAR8,215667,4,Radio Waves - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,DMajor,a59f6e45962699b1c0480409029f6e4c96a9d8aa?cid=774b29d4f13844c495f206cafdad9c86
0.493,0.952,F#,-5.88,Major,0.0431,0.0185,0.00248,0.883,0.737,142.157,1aYTBUwHJve8LxRz85KuVO,spotify:track:1aYTBUwHJve8LxRz85KuVO,174147,4,Bunker Soldiers - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,F#Major,2835261dcc5f741aab732f455c2851d66ed0eae1?cid=774b29d4f13844c495f206cafdad9c86
0.472,0.976,F,-7.067,Major,0.055,0.045,0.0348,0.281,0.375,151.976,1KXglPqUMXiOfFwbXRRvVg,spotify:track:1KXglPqUMXiOfFwbXRRvVg,261547,4,Enola Gay - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,FMajor,56e1d194a4d6593725d2e0fe5a8c123ea04dd6f2?cid=774b29d4f13844c495f206cafdad9c86
0.324,0.578,F#,-8.561,Major,0.0301,0.000762,0.000382,0.968,0.471,103.302,26lnghKTe2bFNchKKfs56W,spotify:track:26lnghKTe2bFNchKKfs56W,227253,4,Silent Running - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,F#Major,81d8b9f141314bdeb0d8f485c7aacf5c0e2895d8?cid=774b29d4f13844c495f206cafdad9c86
0.428,0.984,C,-6.442,Major,0.135,0.0552,0.203,0.958,0.18,152.651,3qUZldM6UC0P58obu2oiGX,spotify:track:3qUZldM6UC0P58obu2oiGX,286000,4,Electricity - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,CMajor,f5699d73d1dfa69b4b6528d70f0a93579354681e?cid=774b29d4f13844c495f206cafdad9c86
0.707,0.994,D,-6.005,Major,0.0668,0.0335,0.00134,0.964,0.347,143.016,5S6Zpv3iHl5jSJNdl7Tu1c,spotify:track:5S6Zpv3iHl5jSJNdl7Tu1c,229547,4,Pretending To See The Future - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,DMajor,401d3af49bf1ba6a54d6143b856eba12aa624b6a?cid=774b29d4f13844c495f206cafdad9c86
0.268,0.677,F,-9.333,Major,0.0435,0.0276,0.0517,0.994,0.161,119.393,78E8tCBbRyDTr8EGYk58Qg,spotify:track:78E8tCBbRyDTr8EGYk58Qg,418013,4,Stanlow - Live At The Hammersmith Odeon 1983,Orchestral Manoeuvres In The Dark,FMajor,7b3f6bb67b7bd090d52b84c1688333c1e4acd46d?cid=774b29d4f13844c495f206cafdad9c86
0.698,0.901,D,-6.664,Major,0.0392,0.00954,0.415,0.11,0.834,124.973,1tFlVn4Eui4VsPTa5jlzIx,spotify:track:1tFlVn4Eui4VsPTa5jlzIx,253053,4,Return to the Moon (Po,EL VY,DMajor,c1780369c6fd0d606ae05c559b245df3c7d8c4a9?cid=774b29d4f13844c495f206cafdad9c86
0.747,0.771,C#,-7.373,Major,0.08,0.00405,0.0964,0.0671,0.724,144.498,6ArdKvO53ScSLT9nVOCZhJ,spotify:track:6ArdKvO53ScSLT9nVOCZhJ,273973,4,I'm the Man to Be,EL VY,C#Major,34f66be8a57f18b49ce9b6100f6bef6889dde0a6?cid=774b29d4f13844c495f206cafdad9c86
0.405,0.535,F#,-7.504,Minor,0.0531,0.0531,0.106,0.0696,0.637,97.698,2vByA9JgfMU2bPjUqmxCdv,spotify:track:2vByA9JgfMU2bPjUqmxCdv,210800,4,Paul Is Alive,EL VY,F#Minor,38bb3cacd9147ec330fc2e59b4ddcb3ee1642a6f?cid=774b29d4f13844c495f206cafdad9c86
0.7,0.671,F,-7.858,Minor,0.136,0.0899,0.0989,0.0973,0.858,125.002,0E3Uboh8QfntBxbgaftdkU,spotify:track:0E3Uboh8QfntBxbgaftdkU,200747,4,Need a Friend,EL VY,FMinor,99402c531e3281cbc3e63da28369642684590580?cid=774b29d4f13844c495f206cafdad9c86
0.382,0.629,B,-6.675,Minor,0.0536,0.166,0.00892,0.1,0.661,94.072,3KIIYe3EKfrVD8fARxgdul,spotify:track:3KIIYe3EKfrVD8fARxgdul,251133,4,Silent Ivy Hotel,EL VY,BMinor,dd077ba86b101afc712df215da1fd6592f37e82a?cid=774b29d4f13844c495f206cafdad9c86
0.534,0.506,C#,-9.183,Major,0.0509,0.679,0.0178,0.3,0.559,155.133,069XtTQec762x6kOF5XzAW,spotify:track:069XtTQec762x6kOF5XzAW,312560,4,No Time to Crank the S,EL VY,C#Major,6f38943f5efe55e73fe3387d0a1658858943e374?cid=774b29d4f13844c495f206cafdad9c86
0.667,0.556,C,-9.643,Major,0.0322,0.09,0.624,0.167,0.53,145.096,2tpvmq9MKRuIX0RnRp57xd,spotify:track:2tpvmq9MKRuIX0RnRp57xd,244947,4,It's a Game,EL VY,CMajor,e6a3be750863702b62c3ccff4e20f1ec540c5c4f?cid=774b29d4f13844c495f206cafdad9c86
0.707,0.678,G,-7.448,Minor,0.0356,0.0115,0.0025,0.131,0.58,100.047,3vjrKom7ev6FE5tCg5Azl1,spotify:track:3vjrKom7ev6FE5tCg5Azl1,223173,4,Sleepin' Light,EL VY,GMinor,959641fbe299bc2a25f93a5b202fb6b205f78ad7?cid=774b29d4f13844c495f206cafdad9c86
0.653,0.714,A#,-7.77,Minor,0.0473,0.235,0.022,0.58,0.822,125.019,1zgc9p3xrwEJ7pHOv2Pfdh,spotify:track:1zgc9p3xrwEJ7pHOv2Pfdh,210347,1,Sad Case,EL VY,A#Minor,1535be0f60d116da804597a54b6288204eff15fc?cid=774b29d4f13844c495f206cafdad9c86
0.661,0.909,A#,-6.541,Minor,0.053,0.0743,0.00397,0.122,0.922,124.913,5CKHcomqqRS05mwmAAFPi7,spotify:track:5CKHcomqqRS05mwmAAFPi7,121867,4,"Happiness, Missouri",EL VY,A#Minor,a0308cca682777ad5ea9d7084ac85857e1b477ba?cid=774b29d4f13844c495f206cafdad9c86
0.685,0.625,C#,-8.388,Minor,0.0346,0.406,0.414,0.0862,0.479,120.0,3QtYr4vwWnx32xkHzYOQZ3,spotify:track:3QtYr4vwWnx32xkHzYOQZ3,201680,3,Careless,EL VY,C#Minor,e9957323a98204877b5de58087346ccd56521274?cid=774b29d4f13844c495f206cafdad9c86
0.643,0.573,E,-7.034,Major,0.0709,0.41,0.00017,0.0695,0.47,165.192,694vvR5o19xHPhhJ5QdLN7,spotify:track:694vvR5o19xHPhhJ5QdLN7,259747,4,NO HALO,BROCKHAMPTON,EMajor,e70b3da3e182cbc9c0b985998b2e52217e9e4ba0?cid=774b29d4f13844c495f206cafdad9c86
0.453,0.538,C#,-8.212,Major,0.0638,0.449,0.0,0.19,0.516,122.973,6U0FIYXCQ3TGrk4tFpLrEA,spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,204533,4,SUGAR,BROCKHAMPTON,C#Major,1ae886cddff72697d79612ead87fbf39cb134016?cid=774b29d4f13844c495f206cafdad9c86
0.869,0.747,A,-7.143,Major,0.151,0.512,0.0,0.124,0.784,124.932,6e7hIhOLH9zvb3zP5O5gt0,spotify:track:6e7hIhOLH9zvb3zP5O5gt0,142187,4,BOY BYE,BROCKHAMPTON,AMajor,750cdc987c7a509493dc6ddec61cbc5e55f03520?cid=774b29d4f13844c495f206cafdad9c86
